instrument,strike,expiration,option_type,underlying_price,mark_price,mark_iv,bid,ask,oi,volume,greeks,timestamp
BTC-14NOV25-116000-P,116000.0,1763107200000,put,110994.7633,0.0651,39.81,0.064,0.0655,5.0,2.9,"{'delta': -0.66292, 'gamma': 3e-05, 'vega': 96.03548, 'theta': -93.30802, 'rho': -45.36067}",2025-10-24T23:16:58.868594
BTC-14NOV25-118000-C,118000.0,1763107200000,call,110994.3933,0.015,39.71,0.0145,0.015,307.5,313.7,"{'delta': 0.27308, 'gamma': 3e-05, 'vega': 87.44277, 'theta': -84.73923, 'rho': 16.07635}",2025-10-24T23:16:59.150198
BTC-14NOV25-118000-P,118000.0,1763107200000,put,110994.3933,0.0782,39.71,0.077,0.079,10.0,10.0,"{'delta': -0.72692, 'gamma': 3e-05, 'vega': 87.44277, 'theta': -84.73923, 'rho': -50.15946}",2025-10-24T23:16:59.436521
BTC-14NOV25-120000-C,120000.0,1763107200000,call,110994.3933,0.011,39.54,0.0105,0.011,62.2,49.3,"{'delta': 0.21594, 'gamma': 3e-05, 'vega': 77.03182, 'theta': -74.32636, 'rho': 12.766}",2025-10-24T23:16:59.728584
BTC-14NOV25-120000-P,120000.0,1763107200000,put,110994.3933,0.0922,39.54,0.091,0.0935,0.1,0.0,"{'delta': -0.78406, 'gamma': 3e-05, 'vega': 77.03182, 'theta': -74.32636, 'rho': -54.59244}",2025-10-24T23:17:00.023474
BTC-14NOV25-125000-C,125000.0,1763107200000,call,110994.3933,0.0053,40.66,0.005,0.0055,194.2,195.5,"{'delta': 0.11794, 'gamma': 2e-05, 'vega': 51.96431, 'theta': -51.56514, 'rho': 7.01466}",2025-10-24T23:17:00.307741
BTC-14NOV25-125000-P,125000.0,1763107200000,put,110994.3833,0.1315,40.66,0.13,0.1335,0.0,0.0,"{'delta': -0.88206, 'gamma': 2e-05, 'vega': 51.96425, 'theta': -51.56508, 'rho': -63.1504}",2025-10-24T23:17:00.595116
BTC-28NOV25-50000-C,50000.0,1764316800000,call,111237.12,0.5506,87.26,0.5495,0.551,10.1,0.0,"{'delta': 0.99908, 'gamma': 0.0, 'vega': 1.06516, 'theta': -1.34751, 'rho': 47.13987}",2025-10-24T23:17:00.883994
BTC-28NOV25-50000-P,50000.0,1764316800000,put,111237.12,0.0001,87.26,0.0,0.0001,551.3,21.1,"{'delta': -0.00092, 'gamma': 0.0, 'vega': 1.06516, 'theta': -1.34751, 'rho': -0.10423}",2025-10-24T23:17:01.171460
BTC-28NOV25-60000-C,60000.0,1764316800000,call,111237.12,0.4608,75.89,0.4595,0.4615,6.3,0.0,"{'delta': 0.99714, 'gamma': 0.0, 'vega': 3.00018, 'theta': -3.30084, 'rho': 56.36931}",2025-10-24T23:17:01.456819
BTC-28NOV25-60000-P,60000.0,1764316800000,put,111237.12,0.0002,75.89,0.0002,0.0003,727.1,1.5,"{'delta': -0.00286, 'gamma': 0.0, 'vega': 3.00018, 'theta': -3.30084, 'rho': -0.32361}",2025-10-24T23:17:01.745785
BTC-28NOV25-70000-C,70000.0,1764316800000,call,111237.37,0.3714,66.81,0.3705,0.372,38.2,0.6,"{'delta': 0.99081, 'gamma': 0.0, 'vega': 8.46366, 'theta': -8.19822, 'rho': 65.10482}",2025-10-24T23:17:02.051138
BTC-28NOV25-70000-P,70000.0,1764316800000,put,111222.53,0.0007,66.81,0.0006,0.0008,438.0,7.8,"{'delta': -0.00921, 'gamma': 0.0, 'vega': 8.47592, 'theta': -8.21018, 'rho': -1.03868}",2025-10-24T23:17:02.337836
BTC-28NOV25-80000-C,80000.0,1764316800000,call,111222.53,0.2829,58.74,0.2815,0.2835,62.1,4.4,"{'delta': 0.97227, 'gamma': 0.0, 'vega': 21.78896, 'theta': -18.55448, 'rho': 72.46149}",2025-10-24T23:17:02.625533
BTC-28NOV25-80000-P,80000.0,1764316800000,put,111222.53,0.002,58.74,0.002,0.0022,5903.0,133.8,"{'delta': -0.02773, 'gamma': 0.0, 'vega': 21.78989, 'theta': -18.55551, 'rho': -3.12924}",2025-10-24T23:17:02.911071
BTC-28NOV25-90000-C,90000.0,1764316800000,call,111222.53,0.1969,51.53,0.196,0.1975,204.3,1.1,"{'delta': 0.92158, 'gamma': 1e-05, 'vega': 50.06662, 'theta': -37.40602, 'rho': 76.1686}",2025-10-24T23:17:03.199779
BTC-28NOV25-90000-P,90000.0,1764316800000,put,111216.46,0.006,51.53,0.0055,0.0065,3305.7,287.9,"{'delta': -0.07848, 'gamma': 1e-05, 'vega': 50.08946, 'theta': -37.42357, 'rho': -8.87637}",2025-10-24T23:17:03.515085
BTC-28NOV25-95000-C,95000.0,1764316800000,call,111216.46,0.1561,48.26,0.1555,0.157,63.9,0.0,"{'delta': 0.87213, 'gamma': 1e-05, 'vega': 71.49768, 'theta': -50.02711, 'rho': 75.26334}",2025-10-24T23:17:03.803741
BTC-28NOV25-95000-P,95000.0,1764316800000,put,111216.46,0.0101,48.26,0.01,0.0105,3012.5,1317.7,"{'delta': -0.12787, 'gamma': 1e-05, 'vega': 71.49768, 'theta': -50.02711, 'rho': -14.50045}",2025-10-24T23:17:04.088556
BTC-28NOV25-100000-C,100000.0,1764316800000,call,111216.03,0.1181,45.7,0.117,0.119,211.1,104.2,"{'delta': 0.79587, 'gamma': 2e-05, 'vega': 96.88709, 'theta': -64.19335, 'rho': 71.22484}",2025-10-24T23:17:04.383155
BTC-28NOV25-100000-P,100000.0,1764316800000,put,111216.03,0.0172,45.7,0.017,0.0175,2534.7,1234.7,"{'delta': -0.20413, 'gamma': 2e-05, 'vega': 96.8871, 'theta': -64.19337, 'rho': -23.26337}",2025-10-24T23:17:04.688805
BTC-28NOV25-102000-C,102000.0,1764316800000,call,111216.46,0.1041,44.73,0.103,0.105,32.8,64.1,"{'delta': 0.75738, 'gamma': 2e-05, 'vega': 106.90703, 'theta': -69.3287, 'rho': 68.65909}",2025-10-24T23:17:04.976742
BTC-28NOV25-102000-P,102000.0,1764316800000,put,111216.03,0.0211,44.73,0.021,0.0215,1017.4,126.5,"{'delta': -0.24263, 'gamma': 2e-05, 'vega': 106.90871, 'theta': -69.32979, 'rho': -27.7198}",2025-10-24T23:17:05.264750
BTC-28NOV25-104000-C,104000.0,1764316800000,call,111216.12,0.0909,43.98,0.09,0.0915,142.8,4.2,"{'delta': 0.71354, 'gamma': 2e-05, 'vega': 116.34539, 'theta': -74.19132, 'rho': 65.43454}",2025-10-24T23:17:05.552481
BTC-28NOV25-104000-P,104000.0,1764316800000,put,111218.49,0.026,43.98,0.0255,0.0265,790.7,82.8,"{'delta': -0.2864, 'gamma': 2e-05, 'vega': 116.33753, 'theta': -74.1863, 'rho': -32.82756}",2025-10-24T23:17:05.842125
BTC-28NOV25-105000-C,105000.0,1764316800000,call,111216.12,0.0845,43.49,0.084,0.085,245.4,1.7,"{'delta': 0.69042, 'gamma': 2e-05, 'vega': 120.53671, 'theta': -76.0049, 'rho': 63.67754}",2025-10-24T23:17:06.133110
BTC-28NOV25-105000-P,105000.0,1764316800000,put,111218.62,0.0286,43.49,0.0285,0.029,874.3,46.7,"{'delta': -0.30952, 'gamma': 2e-05, 'vega': 120.52924, 'theta': -75.99981, 'rho': -35.52875}",2025-10-24T23:17:06.426172
BTC-28NOV25-106000-C,106000.0,1764316800000,call,111218.62,0.0785,43.17,0.078,0.079,135.4,17.2,"{'delta': 0.66585, 'gamma': 2e-05, 'vega': 124.42534, 'theta': -77.8812, 'rho': 61.72674}",2025-10-24T23:17:06.713549
BTC-28NOV25-106000-P,106000.0,1764316800000,put,111218.62,0.0315,43.17,0.0315,0.032,666.1,55.7,"{'delta': -0.33415, 'gamma': 2e-05, 'vega': 124.42534, 'theta': -77.8812, 'rho': -38.43075}",2025-10-24T23:17:06.999185
BTC-28NOV25-108000-C,108000.0,1764316800000,call,111218.79,0.0672,42.58,0.067,0.068,299.2,61.1,"{'delta': 0.61402, 'gamma': 3e-05, 'vega': 130.77908, 'theta': -80.73518, 'rho': 57.46639}",2025-10-24T23:17:07.280271
BTC-28NOV25-108000-P,108000.0,1764316800000,put,111218.79,0.0382,42.58,0.038,0.0385,3595.8,3799.5,"{'delta': -0.38598, 'gamma': 3e-05, 'vega': 130.77908, 'theta': -80.73518, 'rho': -44.58087}",2025-10-24T23:17:07.563853
BTC-28NOV25-110000-C,110000.0,1764316800000,call,111218.79,0.0569,42.06,0.0565,0.0575,718.9,72.3,"{'delta': 0.55957, 'gamma': 3e-05, 'vega': 134.86508, 'theta': -82.23519, 'rho': 52.82212}",2025-10-24T23:17:07.848585
BTC-28NOV25-110000-P,110000.0,1764316800000,put,111218.79,0.046,42.06,0.0455,0.0465,1767.2,225.0,"{'delta': -0.44043, 'gamma': 3e-05, 'vega': 134.86508, 'theta': -82.2353, 'rho': -51.11491}",2025-10-24T23:17:08.136716
BTC-28NOV25-112000-C,112000.0,1764316800000,call,111218.82,0.0477,41.59,0.0475,0.048,2589.9,370.6,"{'delta': 0.50366, 'gamma': 3e-05, 'vega': 136.38258, 'theta': -82.23035, 'rho': 47.91502}",2025-10-24T23:17:08.424588
BTC-28NOV25-112000-P,112000.0,1764316800000,put,111218.82,0.0547,41.59,0.0545,0.0555,670.0,54.4,"{'delta': -0.49634, 'gamma': 3e-05, 'vega': 136.38258, 'theta': -82.2306, 'rho': -57.91177}",2025-10-24T23:17:08.708107
BTC-28NOV25-114000-C,114000.0,1764316800000,call,111218.82,0.0396,41.22,0.039,0.04,3706.1,3708.1,"{'delta': 0.44765, 'gamma': 3e-05, 'vega': 135.21225, 'theta': -80.79282, 'rho': 42.88068}",2025-10-24T23:17:09.002745
BTC-28NOV25-114000-P,114000.0,1764316800000,put,111219.27,0.0646,41.22,0.0645,0.065,706.9,47.9,"{'delta': -0.55234, 'gamma': 3e-05, 'vega': 135.21334, 'theta': -80.79314, 'rho': -64.83456}",2025-10-24T23:17:09.288269
BTC-28NOV25-115000-C,115000.0,1764316800000,call,111219.27,0.0361,41.22,0.036,0.0365,1092.1,718.2,"{'delta': 0.42054, 'gamma': 3e-05, 'vega': 133.67445, 'theta': -79.87384, 'rho': 40.39563}",2025-10-24T23:17:09.586128
BTC-28NOV25-115000-P,115000.0,1764316800000,put,111218.86,0.0701,41.22,0.0695,0.0705,391.6,248.0,"{'delta': -0.57947, 'gamma': 3e-05, 'vega': 133.67321, 'theta': -79.87343, 'rho': -68.26697}",2025-10-24T23:17:09.874126
BTC-28NOV25-116000-C,116000.0,1764316800000,call,111218.86,0.0329,41.21,0.0325,0.033,1631.3,419.8,"{'delta': 0.39399, 'gamma': 3e-05, 'vega': 131.54434, 'theta': -78.59098, 'rho': 37.94541}",2025-10-24T23:17:10.165146
BTC-28NOV25-116000-P,116000.0,1764316800000,put,111218.93,0.0759,41.21,0.0755,0.0765,558.4,44.8,"{'delta': -0.60601, 'gamma': 3e-05, 'vega': 131.54454, 'theta': -78.59079, 'rho': -71.66075}",2025-10-24T23:17:10.453513
BTC-28NOV25-118000-C,118000.0,1764316800000,call,111218.93,0.027,41.12,0.0265,0.027,1529.9,260.9,"{'delta': 0.34274, 'gamma': 3e-05, 'vega': 125.6501, 'theta': -74.91293, 'rho': 33.1782}",2025-10-24T23:17:10.742364
BTC-28NOV25-118000-P,118000.0,1764316800000,put,111218.93,0.088,41.12,0.087,0.0885,426.6,29.7,"{'delta': -0.65726, 'gamma': 3e-05, 'vega': 125.6501, 'theta': -74.91293, 'rho': -78.31788}",2025-10-24T23:17:11.032409
BTC-28NOV25-120000-C,120000.0,1764316800000,call,111218.97,0.0221,41.1,0.0215,0.022,4976.2,2844.3,"{'delta': 0.29516, 'gamma': 2e-05, 'vega': 117.98802, 'theta': -70.29839, 'rho': 28.70025}",2025-10-24T23:17:11.318219
BTC-28NOV25-120000-P,120000.0,1764316800000,put,111218.92,0.101,41.1,0.1,0.1025,581.0,11.9,"{'delta': -0.70484, 'gamma': 2e-05, 'vega': 117.98774, 'theta': -70.29823, 'rho': -84.68573}",2025-10-24T23:17:11.600913
BTC-28NOV25-122000-C,122000.0,1764316800000,call,111218.97,0.018,41.19,0.0175,0.018,1378.8,273.9,"{'delta': 0.25226, 'gamma': 2e-05, 'vega': 109.15862, 'theta': -65.18769, 'rho': 24.62229}",2025-10-24T23:17:11.901622
BTC-28NOV25-122000-P,122000.0,1764316800000,put,111218.97,0.1149,41.19,0.1135,0.116,811.0,1.2,"{'delta': -0.74774, 'gamma': 2e-05, 'vega': 109.15862, 'theta': -65.18769, 'rho': -90.65332}",2025-10-24T23:17:12.187014
BTC-28NOV25-124000-C,124000.0,1764316800000,call,111218.92,0.0145,41.28,0.014,0.015,1225.9,193.9,"{'delta': 0.21367, 'gamma': 2e-05, 'vega': 99.53256, 'theta': -59.57237, 'rho': 20.92752}",2025-10-24T23:17:12.471629
BTC-28NOV25-124000-P,124000.0,1764316800000,put,111219.01,0.1294,41.28,0.128,0.131,192.2,0.1,"{'delta': -0.78633, 'gamma': 2e-05, 'vega': 99.53315, 'theta': -59.57272, 'rho': -96.23766}",2025-10-24T23:17:12.756752
BTC-28NOV25-125000-C,125000.0,1764316800000,call,111218.92,0.013,41.31,0.0125,0.0135,4256.4,1368.0,"{'delta': 0.19589, 'gamma': 2e-05, 'vega': 94.51978, 'theta': -56.61021, 'rho': 19.21796}",2025-10-24T23:17:13.051724
BTC-28NOV25-125000-P,125000.0,1764316800000,put,111219.24,0.1369,41.31,0.1355,0.1385,173.0,0.1,"{'delta': -0.8041, 'gamma': 2e-05, 'vega': 94.52179, 'theta': -56.61134, 'rho': -98.89167}",2025-10-24T23:17:13.334577
BTC-28NOV25-126000-C,126000.0,1764316800000,call,111219.24,0.0118,41.49,0.0115,0.012,1247.8,950.8,"{'delta': 0.18022, 'gamma': 2e-05, 'vega': 89.777, 'theta': -54.00613, 'rho': 17.70214}",2025-10-24T23:17:13.625882
BTC-28NOV25-126000-P,126000.0,1764316800000,put,111219.01,0.1447,41.49,0.143,0.1465,28.9,0.1,"{'delta': -0.81978, 'gamma': 2e-05, 'vega': 89.77549, 'theta': -54.00521, 'rho': -101.35344}",2025-10-24T23:17:13.909558
BTC-28NOV25-128000-C,128000.0,1764316800000,call,111219.24,0.0095,41.77,0.009,0.01,847.6,53.3,"{'delta': 0.15145, 'gamma': 2e-05, 'vega': 80.22356, 'theta': -48.5827, 'rho': 14.91277}",2025-10-24T23:17:14.200342
BTC-28NOV25-128000-P,128000.0,1764316800000,put,111219.34,0.1604,41.77,0.159,0.162,25.1,0.1,"{'delta': -0.84855, 'gamma': 2e-05, 'vega': 80.2239, 'theta': -48.58276, 'rho': -106.03204}",2025-10-24T23:17:14.488459
BTC-28NOV25-130000-C,130000.0,1764316800000,call,111219.24,0.008,42.5,0.0075,0.0085,3626.5,1214.4,"{'delta': 0.12943, 'gamma': 1e-05, 'vega': 72.10056, 'theta': -44.4222, 'rho': 12.76014}",2025-10-24T23:17:14.778848
BTC-28NOV25-130000-P,130000.0,1764316800000,put,111219.24,0.1769,42.5,0.175,0.1785,39.8,9.1,"{'delta': -0.87057, 'gamma': 1e-05, 'vega': 72.10056, 'theta': -44.4222, 'rho': -110.07452}",2025-10-24T23:17:15.068027
BTC-28NOV25-132000-C,132000.0,1764316800000,call,111220.87,0.0065,42.87,0.0065,0.007,173.2,4.6,"{'delta': 0.10859, 'gamma': 1e-05, 'vega': 63.69422, 'theta': -39.58303, 'rho': 10.72627}",2025-10-24T23:17:15.350946
BTC-28NOV25-132000-P,132000.0,1764316800000,put,111220.87,0.1934,42.87,0.1915,0.2185,10.2,0.0,"{'delta': -0.89141, 'gamma': 1e-05, 'vega': 63.69422, 'theta': -39.58303, 'rho': -113.99816}",2025-10-24T23:17:15.637318
BTC-28NOV25-134000-C,134000.0,1764316800000,call,111219.56,0.0055,43.59,0.005,0.006,426.2,11.7,"{'delta': 0.09281, 'gamma': 1e-05, 'vega': 56.7963, 'theta': -35.89233, 'rho': 9.1755}",2025-10-24T23:17:15.925056
BTC-28NOV25-134000-P,134000.0,1764316800000,put,111220.87,0.2103,43.59,0.2085,0.212,20.5,0.1,"{'delta': -0.90718, 'gamma': 1e-05, 'vega': 56.80358, 'theta': -35.89693, 'rho': -117.43715}",2025-10-24T23:17:16.217090
BTC-28NOV25-135000-C,135000.0,1764316800000,call,111221.07,0.0052,44.25,0.0049,0.0055,3919.8,72.8,"{'delta': 0.08747, 'gamma': 1e-05, 'vega': 54.3533, 'theta': -34.86824, 'rho': 8.6465}",2025-10-24T23:17:16.508214
BTC-28NOV25-135000-P,135000.0,1764316800000,put,111222.01,0.219,44.25,0.217,0.2505,8.2,0.0,"{'delta': -0.91252, 'gamma': 1e-05, 'vega': 54.35815, 'theta': -34.8713, 'rho': -118.91158}",2025-10-24T23:17:16.787853
BTC-28NOV25-136000-C,136000.0,1764316800000,call,111221.07,0.0046,44.25,0.0045,0.0048,166.2,7.0,"{'delta': 0.07917, 'gamma': 1e-05, 'vega': 50.42827, 'theta': -32.35207, 'rho': 7.83492}",2025-10-24T23:17:17.080491
BTC-28NOV25-136000-P,136000.0,1764316800000,put,111222.28,0.2274,44.25,0.2255,0.26,0.0,0.0,"{'delta': -0.92082, 'gamma': 1e-05, 'vega': 50.43431, 'theta': -32.35588, 'rho': -120.66784}",2025-10-24T23:17:17.369301
BTC-28NOV25-138000-C,138000.0,1764316800000,call,111222.28,0.0039,44.98,0.0038,0.0041,235.7,21.9,"{'delta': 0.06795, 'gamma': 1e-05, 'vega': 44.86557, 'theta': -29.25496, 'rho': 6.72917}",2025-10-24T23:17:17.652433
BTC-28NOV25-138000-P,138000.0,1764316800000,put,111222.01,0.2447,44.98,0.2425,0.2465,0.0,0.0,"{'delta': -0.93205, 'gamma': 1e-05, 'vega': 44.86428, 'theta': -29.25413, 'rho': -123.66479}",2025-10-24T23:17:17.936837
BTC-28NOV25-140000-C,140000.0,1764316800000,call,111222.01,0.0034,45.78,0.0033,0.0035,3873.7,47.6,"{'delta': 0.05881, 'gamma': 1e-05, 'vega': 40.08927, 'theta': -26.60727, 'rho': 5.8259}",2025-10-24T23:17:18.225839
BTC-28NOV25-140000-P,140000.0,1764316800000,put,111222.53,0.2621,45.78,0.26,0.264,27.8,0.1,"{'delta': -0.94119, 'gamma': 1e-05, 'vega': 40.09131, 'theta': -26.60856, 'rho': -126.45722}",2025-10-24T23:17:18.531785
BTC-28NOV25-145000-C,145000.0,1764316800000,call,111222.28,0.0024,47.86,0.0023,0.0025,1064.1,5.3,"{'delta': 0.04189, 'gamma': 1e-05, 'vega': 30.58313, 'theta': -21.21932, 'rho': 4.1521}",2025-10-24T23:17:18.819343
BTC-28NOV25-145000-P,145000.0,1764316800000,put,111222.28,0.3061,47.86,0.304,0.308,0.0,0.0,"{'delta': -0.95811, 'gamma': 1e-05, 'vega': 30.58313, 'theta': -21.21932, 'rho': -132.8558}",2025-10-24T23:17:19.113252
BTC-28NOV25-150000-C,150000.0,1764316800000,call,111222.28,0.0018,50.19,0.0018,0.0019,4557.0,17.7,"{'delta': 0.03132, 'gamma': 0.0, 'vega': 24.10545, 'theta': -17.5385, 'rho': 3.10366}",2025-10-24T23:17:19.401331
BTC-28NOV25-150000-P,150000.0,1764316800000,put,111222.28,0.3504,50.19,0.3485,0.3525,166.2,0.1,"{'delta': -0.96868, 'gamma': 0.0, 'vega': 24.10545, 'theta': -17.5385, 'rho': -138.62865}",2025-10-24T23:17:19.682620
BTC-28NOV25-155000-C,155000.0,1764316800000,call,111222.53,0.0014,52.53,0.0014,0.0015,233.9,3.6,"{'delta': 0.02415, 'gamma': 0.0, 'vega': 19.40794, 'theta': -14.77982, 'rho': 2.39166}",2025-10-24T23:17:20.025794
BTC-28NOV25-155000-P,155000.0,1764316800000,put,111222.72,0.395,52.53,0.393,0.3975,0.0,0.0,"{'delta': -0.97585, 'gamma': 0.0, 'vega': 19.40792, 'theta': -14.77973, 'rho': -144.06506}",2025-10-24T23:17:20.313852
BTC-28NOV25-160000-C,160000.0,1764316800000,call,111222.53,0.0011,54.77,0.0011,0.0012,792.9,22.6,"{'delta': 0.01895, 'gamma': 0.0, 'vega': 15.81541, 'theta': -12.55761, 'rho': 1.87617}",2025-10-24T23:17:20.597448
BTC-28NOV25-160000-P,160000.0,1764316800000,put,111222.53,0.4397,54.77,0.4375,0.4415,5.5,0.0,"{'delta': -0.98105, 'gamma': 0.0, 'vega': 15.81541, 'theta': -12.55761, 'rho': -149.30496}",2025-10-24T23:17:20.884369
BTC-28NOV25-170000-C,170000.0,1764316800000,call,111222.53,0.0008,60.11,0.0008,0.0009,122.6,1.8,"{'delta': 0.01377, 'gamma': 0.0, 'vega': 12.02654, 'theta': -10.4804, 'rho': 1.35837}",2025-10-24T23:17:21.185284
BTC-28NOV25-170000-P,170000.0,1764316800000,put,111222.93,0.5293,60.11,0.527,0.532,0.0,0.0,"{'delta': -0.98623, 'gamma': 0.0, 'vega': 12.02708, 'theta': -10.48086, 'rho': -159.27151}",2025-10-24T23:17:21.472702
BTC-28NOV25-180000-C,180000.0,1764316800000,call,111222.93,0.0006,64.14,0.0006,0.0008,415.2,1.1,"{'delta': 0.00956, 'gamma': 0.0, 'vega': 8.75901, 'theta': -8.14463, 'rho': 0.94154}",2025-10-24T23:17:21.758471
BTC-28NOV25-180000-P,180000.0,1764316800000,put,111222.72,0.619,64.14,0.6165,0.622,2.6,0.0,"{'delta': -0.99044, 'gamma': 0.0, 'vega': 8.75879, 'theta': -8.14443, 'rho': -169.13726}",2025-10-24T23:17:22.052664
BTC-28NOV25-200000-C,200000.0,1764316800000,call,111227.55,0.0004,72.49,0.0003,0.0005,1028.5,5.3,"{'delta': 0.00584, 'gamma': 0.0, 'vega': 5.67599, 'theta': -5.96536, 'rho': 0.57267}",2025-10-24T23:17:22.345848
BTC-28NOV25-200000-P,200000.0,1764316800000,put,111227.55,0.7986,72.49,0.796,0.801,12.0,4.0,"{'delta': -0.99416, 'gamma': 0.0, 'vega': 5.67598, 'theta': -5.96535, 'rho': -188.40374}",2025-10-24T23:17:22.629926
BTC-28NOV25-220000-C,220000.0,1764316800000,call,111227.55,0.0003,80.05,0.0002,0.0004,305.2,3.3,"{'delta': 0.00404, 'gamma': 0.0, 'vega': 4.08693, 'theta': -4.74321, 'rho': 0.39438}",2025-10-24T23:17:22.922863
BTC-28NOV25-220000-P,220000.0,1764316800000,put,111227.55,0.9783,80.05,0.975,1.053,0.0,0.0,"{'delta': -0.99596, 'gamma': 0.0, 'vega': 4.08693, 'theta': -4.74321, 'rho': -207.47967}",2025-10-24T23:17:23.209338
BTC-28NOV25-240000-C,240000.0,1764316800000,call,111228.03,0.0002,85.09,0.0001,0.0003,134.4,0.1,"{'delta': 0.00248, 'gamma': 0.0, 'vega': 2.63469, 'theta': -3.25013, 'rho': 0.24181}",2025-10-24T23:17:23.495210
BTC-28NOV25-240000-P,240000.0,1764316800000,put,111233.84,1.158,85.09,1.0855,1.2385,0.0,0.0,"{'delta': -0.99752, 'gamma': 0.0, 'vega': 2.63631, 'theta': -3.25212, 'rho': -226.52972}",2025-10-24T23:17:23.786031
BTC-26DEC25-20000-C,20000.0,1766736000000,call,111854.27,0.8212,93.04,0.8205,0.8215,35.1,0.0,"{'delta': 1.0, 'gamma': 0.0, 'vega': 0.00349, 'theta': -0.0026, 'rho': 34.23979}",2025-10-24T23:17:24.070094
BTC-26DEC25-20000-P,20000.0,1766736000000,put,111852.42,0.0,93.04,0.0,0.0001,543.7,0.0,"{'delta': 0.0, 'gamma': 0.0, 'vega': 0.00349, 'theta': -0.0026, 'rho': -0.00032}",2025-10-24T23:17:24.351558
BTC-26DEC25-30000-C,30000.0,1766736000000,call,111854.27,0.7318,93.04,0.731,0.7325,32.0,0.0,"{'delta': 0.99985, 'gamma': 0.0, 'vega': 0.27224, 'theta': -0.20268, 'rho': 51.32792}",2025-10-24T23:17:24.640150
BTC-26DEC25-30000-P,30000.0,1766736000000,put,111856.35,0.0,93.04,0.0,0.0001,665.5,0.0,"{'delta': -0.00015, 'gamma': 0.0, 'vega': 0.2722, 'theta': -0.20264, 'rho': -0.03223}",2025-10-24T23:17:24.924752
BTC-26DEC25-40000-C,40000.0,1766736000000,call,111856.35,0.6425,87.52,0.642,0.643,20.5,0.0,"{'delta': 0.99874, 'gamma': 0.0, 'vega': 1.92746, 'theta': -1.34985, 'rho': 68.21148}",2025-10-24T23:17:25.214289
BTC-26DEC25-40000-P,40000.0,1766736000000,put,111854.66,0.0001,87.52,0.0001,0.0002,973.8,40.0,"{'delta': -0.00126, 'gamma': 0.0, 'vega': 1.92765, 'theta': -1.34998, 'rho': -0.26876}",2025-10-24T23:17:25.511854
BTC-26DEC25-50000-C,50000.0,1766736000000,call,111856.35,0.5534,76.98,0.5525,0.554,42.5,1.1,"{'delta': 0.9964, 'gamma': 0.0, 'vega': 4.99294, 'theta': -3.07552, 'rho': 84.83609}",2025-10-24T23:17:25.801703
BTC-26DEC25-50000-P,50000.0,1766736000000,put,111856.96,0.0004,76.98,0.0003,0.0005,932.0,0.1,"{'delta': -0.0036, 'gamma': 0.0, 'vega': 4.9928, 'theta': -3.07544, 'rho': -0.76415}",2025-10-24T23:17:26.097368
BTC-26DEC25-60000-C,60000.0,1766736000000,call,111856.96,0.4647,69.56,0.464,0.4655,56.9,0.0,"{'delta': 0.9895, 'gamma': 0.0, 'vega': 12.86843, 'theta': -7.16231, 'rho': 100.4936}",2025-10-24T23:17:26.379834
BTC-26DEC25-60000-P,60000.0,1766736000000,put,111856.68,0.0011,69.56,0.001,0.0012,638.9,1.0,"{'delta': -0.0105, 'gamma': 0.0, 'vega': 12.86865, 'theta': -7.16244, 'rho': -2.22676}",2025-10-24T23:17:26.664377
BTC-26DEC25-65000-C,65000.0,1766736000000,call,111857.59,0.4207,66.06,0.42,0.4215,42.4,0.0,"{'delta': 0.9831, 'gamma': 0.0, 'vega': 19.40979, 'theta': -10.26022, 'rho': 107.69562}",2025-10-24T23:17:26.953686
BTC-26DEC25-65000-P,65000.0,1766736000000,put,111857.59,0.0018,66.06,0.0017,0.0019,2013.4,4.2,"{'delta': -0.0169, 'gamma': 0.0, 'vega': 19.40979, 'theta': -10.26022, 'rho': -3.58472}",2025-10-24T23:17:27.242196
BTC-26DEC25-70000-C,70000.0,1766736000000,call,111857.59,0.377,62.4,0.376,0.3775,48.1,0.0,"{'delta': 0.97408, 'gamma': 0.0, 'vega': 27.87704, 'theta': -13.91901, 'rho': 114.34392}",2025-10-24T23:17:27.523756
BTC-26DEC25-70000-P,70000.0,1766736000000,put,111857.59,0.0028,62.4,0.0027,0.0029,1478.7,1.5,"{'delta': -0.02592, 'gamma': 0.0, 'vega': 27.87704, 'theta': -13.91901, 'rho': -5.49645}",2025-10-24T23:17:27.812233
BTC-26DEC25-75000-C,75000.0,1766736000000,call,111857.84,0.3338,59.26,0.333,0.3345,90.5,1.2,"{'delta': 0.96018, 'gamma': 0.0, 'vega': 39.73397, 'theta': -18.84132, 'rho': 119.94843}",2025-10-24T23:17:28.098589
BTC-26DEC25-75000-P,75000.0,1766736000000,put,111857.84,0.0043,59.26,0.0042,0.0044,2282.0,2.3,"{'delta': -0.03982, 'gamma': 0.0, 'vega': 39.73397, 'theta': -18.84132, 'rho': -8.45197}",2025-10-24T23:17:28.381222
BTC-26DEC25-80000-C,80000.0,1766736000000,call,111857.88,0.2914,56.29,0.2905,0.2925,521.7,0.0,"{'delta': 0.9401, 'gamma': 0.0, 'vega': 55.06477, 'theta': -24.80308, 'rho': 124.22644}",2025-10-24T23:17:28.671733
